NodeID,Latitude,Longitude,Neighbor1,Distance1,Neighbor2,Distance2,Neighbor3,Distance3,Neighbor4,Distance4,Neighbor5,Distance5,Neighbor6,Distance6
26543,36.247504607,-51.2765891287,34087,125,29824,140,29217,120,31250,136,29448,109,N/A,N/A
26553,53.0929335997,-51.7765650076,36767,62,30787,40,27014,68,27304,63,42961,48,43203,52
26558,28.4907808599,-91.5092262134,37152,51,42915,41,35972,45,42981,57,32850,64,35546,48
26580,24.3274563165,-74.2121261854,25087,66,24548,81,27882,66,26478,73,27696,52,26045,63
26591,59.2559106985,-45.8557469465,31778,61,43268,56,31110,59,42959,43,24209,66,37330,66
26600,57.5362094689,-46.0938551254,31778,64,43268,51,27081,59,24876,65,26738,59,27812,80
26607,26.9081671376,-92.7235126563,27717,55,27786,53,26987,50,28142,59,32850,54,34902,47
26611,52.017189031,-51.2152430039,43203,51,25133,63,24112,65,25205,69,31640,64,30787,46
26618,31.4657068004,-49.702345725,29824,158,32837,201,31052,158,27153,194,26036,210,29461,165
26627,32.0954158612,-76.593229277,35208,68,42542,59,30416,47,34930,57,30292,51,29078,48
26632,22.1890083019,-72.30613615,25996,49,28273,55,26326,72,27319,52,27064,50,34622,65
26657,49.731936497,-51.9623557924,35615,60,40128,71,27362,59,42700,54,24112,76,25809,69
26698,25.0040678002,-77.2568997116,24447,43,25130,58,28179,45,27557,53,27158,50,N/A,N/A
26701,55.4257078325,-46.8122780179,27392,76,27042,84,27940,77,24869,83,24876,76,27812,86
26704,58.8669599859,-87.6788770947,27168,53,24164,56,27878,49,34889,64,25364,63,36585,41
26708,37.9986454754,-68.7190193638,30854,82,31147,66,27692,78,26222,59,27443,67,26871,63
26720,37.2104840613,-72.2048118983,25216,63,34721,75,24842,68,30572,54,26959,59,26196,67
26734,27.0676234732,-55.7848844448,31235,161,31588,169,33672,173,31278,160,25905,185,31058,181
26738,57.4751751622,-44.2459355653,33184,48,24929,58,31778,57,26600,59,24876,72,31634,61
26859,60.9382301478,-85.6048373294,43393,49,35363,44,28181,60,30791,50,26869,58,30326,50
26869,60.8311242024,-87.610531986,43393,48,30791,42,26859,58,24221,49,25364,57,35037,56
26871,37.4867485989,-67.5393204837,24417,102,31147,72,27692,87,25747,108,26708,63,30970,82
26875,26.206791996,-40.4685439116,26479,188,26304,201,23984,222,N/A,N/A,N/A,N/A,N/A,N/A
26928,25.8611057647,-84.455738716,27937,56,35752,53,35665,67,31080,56,24158,48,27390,65
26950,23.3305440071,-69.5939435897,25509,72,31496,75,30250,68,28203,70,24658,66,29813,83
26951,62.4884345162,-83.4921793825,28065,45,38138,55,42545,54,25043,64,34842,51,27741,58
26954,27.9075787689,-86.4644379829,24961,48,30124,61,43352,39,27482,56,34395,65,31550,64
26956,62.4142300759,-60.6648491007,27776,43,24322,47,27446,46,27447,44,24989,62,27934,45
26959,36.4072432691,-72.9360125442,27128,54,43228,39,24842,48,26196,54,26720,59,N/A,N/A
26987,27.4894148852,-93.4192179016,24196,55,27717,57,42375,59,35019,70,26607,50,32850,57
27001,28.5006012596,-60.357840507,27877,137,31278,116,25905,134,33204,144,30745,139,31386,162
27011,25.0625350083,-85.8188420168,27287,47,27937,50,28228,55,28349,55,24158,48,N/A,N/A
27014,54.2270315523,-51.5650576428,36767,60,27304,67,26520,71,26553,68,24122,55,27102,65
27042,54.322789913,-48.3399326564,26400,74,24869,92,27392,72,27304,81,26701,84,24122,61
27059,28.7691227683,-79.8832260218,36362,43,40940,47,35661,59,32973,64,42420,49,43384,53
27064,22.2566747248,-71.4048419585,31329,53,26632,50,26326,68,28203,51,25996,49,31496,77
27074,64.4210396276,-58.8845881759,27201,49,27854,43,24242,40,28254,43,N/A,N/A,N/A,N/A
27080,39.4109462487,-73.6003336646,41032,30,40044,32,34830,40,27509,63,42152,32,41788,42
27081,57.8482039154,-47.8444628854,32994,49,43268,53,26600,59,32812,68,24209,57,27812,69
27102,55.2981351279,-51.1526894536,27392,72,24122,59,27014,65,24628,60,26520,69,27994,65
27103,28.1755360821,-77.0100403798,31594,58,24971,73,27308,63,24017,74,31289,61,28377,72
27122,55.9733083452,-53.9654861418,26520,65,24682,51,24628,55,30922,48,27710,54,N/A,N/A
27128,35.5026039828,-73.0694194378,26959,54,24842,62,43228,51,25967,58,36692,45,24857,66
27130,62.9011145869,-56.4356257139,34783,56,35745,63,27907,46,25288,60,27895,49,24989,60
27153,32.0961709769,-53.4357165681,25983,179,29824,173,31113,190,31250,198,31058,181,26036,220
27155,20.4763600329,-45.8279020519,33409,205,27468,200,26510,247,23984,231,N/A,N/A,N/A,N/A
27158,24.4334548256,-76.5855883698,26698,50,25130,60,24113,41,28179,57,27882,63,24024,58
27168,58.952572592,-89.3899107053,26704,53,36585,42,24784,66,35473,60,25364,69,31479,65
27175,39.8128621933,-61.7526047722,25796,74,24453,76,34666,63,24435,75,31002,53,26237,76
27184,29.4782475657,-75.2896111858,31074,79,24971,67,24526,73,34161,78,28218,68,27773,66
27191,37.819718012,-62.1047534903,35022,75,29482,84,26237,78,24453,68,31474,93,N/A,N/A
27196,38.7556502974,-71.0248374633,25216,52,26222,58,27509,64,26456,62,24088,58,31037,67
27201,64.1794429562,-60.6904544113,27074,49,28083,47,25022,36,43388,36,28254,44,N/A,N/A
27205,25.9081715921,-91.046851247,27749,58,24614,49,31719,58,24137,66,27786,54,27761,69
27254,56.6690992727,-58.5552388526,42975,49,28259,53,27825,55,24882,54,36312,57,36314,52
27256,20.1302767632,-83.7702320616,30399,41,31216,57,25110,58,27576,61,42427,64,27870,51
27262,39.6455185452,-63.8600181874,30047,51,32497,46,31002,48,27851,59,26237,59,N/A,N/A
27265,64.8131029515,-63.2625972103,41484,66,38866,62,28083,59,N/A,N/A,N/A,N/A,N/A,N/A
27270,26.4382268238,-86.0288108367,24961,51,31080,53,27273,65,27287,56,27482,64,24158,55
27273,26.3269029715,-87.2462722384,24961,58,31266,57,25059,64,27270,65,27287,60,26365,71
27287,25.5865084563,-86.4810718604,25059,59,28228,62,27270,56,27273,60,27011,47,24158,62
27288,44.7241188544,-59.8031155807,37317,65,28139,58,34318,63,27792,51,25016,60,31737,64
27304,53.4769880291,-50.1329510658,26400,86,27042,81,30787,50,27014,67,25133,67,26553,63
27308,28.3527888175,-78.1952282351,27103,63,43394,43,35661,55,43384,42,31289,57,28377,53
27319,22.2499702156,-73.2517439834,24548,54,26632,52,27562,54,28273,56,42486,49,34622,62
27349,64.6097541099,-53.8849556808,25288,68,25321,58,42513,51,37173,57,N/A,N/A,N/A,N/A
27356,21.7665540637,-82.2003842402,37763,48,34901,54,43281,43,22899,37,22900,26,22901,36
27362,50.473374504,-52.9922141136,40128,66,26657,59,24112,71,36051,51,43092,38,25205,58
27384,43.9854546212,-68.8463686991,11967,24,11968,25,42722,46,42599,26,35465,66,36747,57
27390,25.0064172272,-83.7109775668,27937,64,36169,63,25263,59,26928,65,35665,72,42665,65
27392,55.4677572252,-49.0421402015,24122,66,27812,81,26701,76,27042,72,27994,70,27102,72
27395,26.4055225673,-76.6350019088,24447,58,31594,52,25130,63,24017,64,27894,63,31742,52
27432,32.5303403207,-78.6474956884,40480,41,43267,48,43339,36,34667,55,40013,42,42542,51
27443,39.1108215585,-68.945382693,30084,53,31206,62,27692,65,26222,61,26708,67,24088,61
27446,61.81370975,-61.7332924284,24322,38,24712,41,26956,46,27508,49,33302,55,27447,53
27447,61.7773551462,-59.8475669392,27943,48,24712,47,26956,44,27446,53,27803,50,24989,57
27465,58.8973034502,-41.9359540926,24929,54,24741,55,42058,56,30709,57,31193,57,31163,57
27468,20.5261843867,-49.3935962751,26510,254,29777,158,27155,200,23987,203,N/A,N/A,N/A,N/A
27472,51.451243074,-54.4021174751,37257,60,40330,57,42892,54,27661,55,36051,60,43092,41
27482,27.433061807,-85.5538504149,43392,45,24961,59,27270,64,31080,54,26954,56,25045,63
27508,61.827557277,-63.4628832693,24322,45,27752,68,34858,44,27446,49,35189,52,33302,50
27509,39.2329355641,-72.2514567927,25216,61,27080,63,34830,46,34771,68,27196,64,31037,57
27514,25.4081914067,-95.0119386758,24131,57,36772,74,24165,66,25135,59,27833,69,36442,60
27554,26.2359056172,-96.44842242,42209,41,43010,53,38984,40,42292,45,36442,43,33980,40
27557,25.2827167816,-78.1926002023,24447,50,42593,46,43082,50,26698,53,34286,59,28179,65
27562,22.390784726,-74.2197966956,24548,56,26478,66,36720,60,36660,46,42486,48,27319,54
27576,19.4869171376,-82.933200536,25107,49,27256,61,42427,58,27870,54,N/A,N/A,N/A,N/A
27580,23.3482025672,-95.2749710569,24165,58,33160,47,36810,59,30575,57,25076,63,32473,60
27589,57.451124362,-80.9043115321,42879,57,34341,45,34863,59,42740,52,28085,60,27932,65
27649,27.3936850953,-74.8852044377,31074,69,24971,73,24017,59,34737,86,27894,72,28316,88
27658,52.6096420374,-45.5940589115,26400,85,30657,97,24869,94,29386,89,31123,84,33557,73
27661,52.2607571368,-53.6853454557,43203,43,37257,58,27472,55,42961,43,25205,58,34076,57
27692,38.9458446248,-67.5681197388,24417,82,30084,66,31021,65,27443,65,26708,78,26871,87
27696,25.1069065113,-73.7743417815,25087,58,26580,52,28316,71,26045,65,24086,75,N/A,N/A
27710,56.3418405644,-55.4677852835,30922,64,24682,63,35825,54,27122,54,27825,62,24882,70
27717,26.5618265176,-93.6799273732,26607,55,24131,65,24196,60,26987,57,28142,54,25135,54
27741,61.8538533819,-85.0914033738,43393,52,24770,64,35363,46,26951,58,26859,56,25043,66
27749,26.2512267571,-90.0246457175,28164,49,27205,58,24614,59,31719,58,33704,39,27751,55
27751,25.7328764312,-89.1800551123,31266,55,28196,57,27749,55,31719,62,33704,42,26365,64
27752,62.9597208371,-63.6073444928,27776,55,24322,48,43400,58,41484,67,28083,65,27508,68
27761,25.2746484908,-92.1306600071,27205,69,28230,68,24137,59,27786,65,28142,59,25241,79
27768,60.2308465115,-62.1893864625,40543,48,28004,59,24712,68,33302,52,24787,55,38358,59
27773,29.3136320556,-76.5549225839,27103,72,32868,78,24971,72,27184,66,34161,70,28377,64
27776,63.0083850533,-61.5768157967,24322,43,27752,55,26956,43,28083,58,27934,48,25022,41
27786,26.3565148745,-91.9296781842,27205,54,24614,55,28142,60,26607,53,27761,65,34902,43
27792,44.6538527448,-58.5970293887,25016,51,31737,48,31072,56,34420,46,27288,51,N/A,N/A
27803,61.6872515469,-58.0956043141,27447,50,27943,49,24187,57,34783,45,24989,47,N/A,N/A
27812,56.7000364701,-48.0358365255,27392,81,26600,80,27081,69,32812,70,26701,86,24876,84
27813,23.607237995,-86.4272555486,28035,65,28228,59,28327,50,25227,52,28028,41,28349,58
27825,56.9883314059,-56.9583178535,28259,49,24207,50,24882,62,28371,65,27254,55,27710,62
27829,59.7688724122,-79.4165942181,35301,49,39594,38,39277,42,35600,50,40146,51,28149,60
27833,24.4903899553,-94.2331181506,24131,62,24165,52,28262,69,33160,50,28230,55,27514,69
27844,61.4865867824,-49.6519417602,42532,50,42438,32,38798,39,34772,58,19989,18,19990,18
27847,46.8815350408,-58.5656734643,41539,47,42727,54,37714,40,40661,42,35544,54,43034,48
27851,39.854600505,-65.1161143026,30047,70,24417,85,28911,70,32497,64,25497,70,29310,61
27854,64.3286084771,-57.2212683588,27074,43,27907,42,25321,43,42513,42,24242,34,N/A,N/A
27870,19.2749113843,-83.8772508988,25110,61,27256,51,27576,54,N/A,N/A,N/A,N/A,N/A,N/A
27877,28.0423899278,-62.896618869,33387,121,25134,139,26451,111,25038,163,27001,137,31386,177
27878,58.5073912733,-86.2346096834,28320,54,24164,55,24200,60,34889,66,32907,65,26704,49
27882,24.4232714735,-75.4316445651,25087,61,25130,74,26478,73,26580,66,27158,63,24024,59
27884,61.1699736973,-52.7935191508,25217,62,25379,59,42532,45,43110,41,24749,64,31696,57
27894,26.3005607089,-75.4548211175,25087,69,27649,72,27395,63,25130,69,24017,67,28316,89
27895,63.2499573534,-58.0839955913,27907,45,27934,48,24242,37,27130,49,24989,47,28254,44
27907,63.6631714771,-56.6654402613,25288,53,27854,42,42513,41,24242,37,27895,45,27130,46
27926,24.1393619237,-81.598829364,42752,58,39489,53,36162,50,36169,63,42962,56,37686,65
27932,57.5933992636,-78.8790617424,38178,42,37285,47,27589,65,41996,58,36723,63,42740,52
27934,63.0671376765,-59.8172524615,27776,48,26956,45,27895,48,25022,37,24989,52,28254,41
27937,25.0105075117,-84.9015905942,27011,50,25263,46,26928,56,24158,50,28349,61,27390,64
27940,55.5476200416,-44.5429618462,24869,91,26087,85,24876,65,26701,77,31634,70,26198,68
27943,61.0318990806,-59.1622655694,28004,53,24712,54,34794,67,27803,49,27447,48,24187,68
27994,56.3198561085,-50.4846517605,27392,70,27812,84,30921,63,32812,67,24628,63,27102,65
27998,23.9749825243,-83.626645993,42752,54,25028,65,36104,56,36169,63,25263,52,28114,58
28004,60.3020906037,-60.1959364751,27943,53,24712,59,34794,62,32935,47,24787,69,27768,59
28008,20.2360462252,-94.2035637155,24544,61,34337,69,43080,57,34380,56,28270,54,42615,61
28023,61.831884222,-91.7545882867,42435,36,41925,38,43118,45,42993,44,35220,50,42808,31
28028,23.6461989578,-87.1819031596,33432,52,25338,48,28035,49,28228,61,27813,41,N/A,N/A
28035,22.8217489052,-87.2508925935,27813,65,43367,54,25227,46,37620,61,33432,60,28028,49
28051,30.9428475491,-73.6495266531,24526,66,30836,99,34424,84,28218,81,24604,77,33885,83
28065,63.021370746,-82.29736663,34842,58,40197,59,26951,45,42545,49,41306,44,34715,62
28068,28.8191338501,-83.7885829217,39014,42,37831,33,39467,32,35086,44,42646,42,41241,36
28083,63.9045808311,-62.3855051164,27776,58,27201,47,27752,65,27265,59,41484,64,43388,38
28085,58.2830558345,-79.8304215505,27589,60,34341,57,40146,58,28149,62,36374,48,27932,51
28114,23.0169543999,-83.8475605765,25028,58,36104,54,25262,59,25296,59,22898,52,27998,58
28126,24.6671821831,-89.4625213575,28196,58,28198,62,27751,65,31719,55,25332,60,30042,62
28139,43.7614718038,-59.9896879126,24846,64,24245,53,27288,58,31737,48,31518,49,36670,57
28142,25.9360652277,-92.9431477395,24131,60,27717,54,28230,70,27786,60,26607,59,27761,59
28144,61.495753496,-80.4209085419,40144,53,31401,61,35600,58,25043,71,34842,53,34715,66
28149,59.1394007753,-80.9485156041,34341,65,35301,53,24038,60,40146,72,28085,62,27829,60
28164,27.0533220785,-89.8106177254,40995,53,42981,73,27749,49,24614,65,33704,46,31408,66
28179,24.3245415493,-77.6370135152,43082,57,40900,60,27557,65,26698,45,24113,51,24564,71
28181,60.5483301171,-83.6958586742,25343,59,35363,42,24038,57,31401,59,26859,60,25043,58
28196,25.0277040715,-88.4709787896,31266,50,25059,54,27751,57,25332,54,25338,60,28126,58
28198,23.6644506241,-89.1323095024,43085,42,25332,42,43191,48,33432,57,30042,53,28126,62
28203,22.5578051348,-70.5424008533,27064,51,31329,51,31496,60,25509,55,26950,70,N/A,N/A
28214,19.4667679931,-85.6119841654,35657,38,42262,51,31730,60,25110,53,N/A,N/A,N/A,N/A
28218,29.6224092545,-73.9936883515,31074,72,24526,78,27184,68,28051,81,30836,86,34331,69
28228,24.5651046585,-86.6824321225,27011,55,27813,59,27287,62,25059,62,25338,59,28028,61
28230,24.8000353929,-93.2661095965,24131,56,28262,76,28142,70,27761,68,25241,75,27833,55
28242,24.8272983957,-71.0222528073,24086,84,31496,80,30250,57,26475,74,35286,79,24441,76
28244,63.0898740468,-52.6378974716,35745,64,42178,43,39780,43,25288,60,25217,56,37173,55
28254,63.73167121,-59.3347288201,27201,44,27074,43,24242,36,27895,44,25022,37,27934,41
28259,57.5289346966,-58.0909828611,34913,44,24207,52,27825,49,24114,52,27254,53,36314,57
28262,23.5446652288,-93.5027528363,28230,76,33160,55,24620,72,30575,63,24630,67,25241,72
28270,21.1229108613,-93.9699139403,24544,53,25250,44,34380,50,24517,45,28008,54,N/A,N/A
28271,35.3395327625,-70.9269948012,24448,70,32615,72,24842,69,33355,50,30572,86,25967,51
28273,23.0458489224,-72.7030752619,24548,47,26632,55,26475,68,25996,44,27319,56,26045,73
28293,59.1866646147,-51.5977397464,24749,59,24687,57,25172,62,30203,50,43133,56,31614,60
28298,23.2627553901,-79.6004148834,39648,38,37865,29,40658,28,24564,54,35605,61,38589,25
28308,23.8335768889,-91.0463901711,30276,54,24137,58,28365,63,30868,61,25241,66,30042,52
28316,26.2948005872,-73.7984692204,25087,82,27649,88,27894,89,35052,93,27696,71,34737,85
28320,59.0091053354,-84.7587742275,25343,48,24164,51,27878,54,24200,55,30326,68,24093,58
28327,23.1240286698,-85.679243982,25028,58,27813,50,25227,47,25262,54,24315,68,28349,63
28334,57.8754335479,-60.8856437694,34913,54,34568,56,41840,42,37464,49,37305,65,36314,52
28336,59.8616307182,-55.7492904327,32770,56,34794,73,36557,48,31696,61,25172,70,32535,81
28349,24.1785811157,-85.5553087849,27937,61,27011,55,25028,59,27813,58,28327,63,25263,57
28364,26.9028561932,-95.2180541875,25135,44,43010,58,36442,46,24196,47,41140,51,N/A,N/A
28365,22.9435133103,-91.6791414131,28308,63,30868,61,24630,48,25241,68,33306,64,42132,54
28371,57.4065985632,-55.1107350264,24682,55,24207,52,27825,65,32535,67,25209,66,27710,65
28377,29.1642907279,-77.7826466672,27103,72,32868,67,27308,53,35661,54,33594,61,27773,64
28486,42.5372475473,-55.4320666626,29431,63,33457,54,25514,68,28595,62,33513,50,N/A,N/A
28533,42.370655506,-47.4516937666,32239,65,32743,74,32297,86,32399,79,32401,71,31955,82
28545,46.2014430216,-49.5697485062,34975,48,31947,67,31892,69,31962,65,32413,54,32052,59
28554,45.3126227287,-53.8787122441,43395,49,36454,48,31912,67,35691,38,32076,58,42675,70
28571,40.6059312675,-50.1707724519,33377,67,25481,83,31950,78,32399,83,29881,86,33914,93
28576,44.4934024839,-47.287828357,31962,75,32392,65,32297,75,32202,71,32239,67,31930,62
28595,43.3717797558,-54.5843764968,31938,67,28486,62,33513,65,25514,71,32076,63,31958,69
28626,46.5077613181,-46.9294542032,32431,57,32408,55,32202,50,32052,51,33020,52,N/A,N/A
28721,19.8448466095,-66.3054242168,32992,45,28929,66,32881,64,25618,60,28947,57,N/A,N/A
28764,37.4058788409,-41.7136142549,28928,180,33549,162,29651,174,N/A,N/A,N/A,N/A,N/A,N/A
28779,45.0077739545,-56.418324278,31072,63,36713,62,33292,43,35438,60,31987,44,34420,54
28824,50.4064294083,-46.8273114193,30657,81,34702,99,33136,75,33362,75,33557,73,32142,78
28838,39.7317559052,-47.2701123058,28928,115,33377,80,32743,83,25481,95,33559,75,28891,113
28840,43.8908732649,-40.5213201588,32681,130,33514,108,29243,116,N/A,N/A,N/A,N/A,N/A,N/A
28891,37.8838030453,-47.7595629133,28928,142,29217,130,28838,113,29448,117,25481,115,25722,159
28909,42.8286680545,-44.4715479785,32681,93,33514,118,34379,87,32401,89,25462,112,32297,86
28911,41.0135431133,-64.8473893796,30047,55,27851,70,25804,70,35471,58,42424,66,25497,74
28917,42.6825012903,-65.4526621905,25567,51,31558,52,35471,63,39792,54,42424,50,42458,54
28928,38.8948967772,-45.0256827605,28838,115,33549,142,25462,127,33559,107,25722,170,28891,142
28929,19.027467279,-65.5179897314,26023,66,28721,66,29269,71,N/A,N/A,N/A,N/A,N/A,N/A
28947,20.7512310708,-66.623284479,32992,40,29456,59,28721,57,25618,53,24729,65,29466,53
29078,32.7687377479,-76.0621511647,35208,60,26627,48,29259,39,25589,53,30416,45,N/A,N/A
29140,20.6992898398,-68.7474074856,41025,70,25635,57,32558,55,29456,62,36595,46,29944,61
29143,49.3523933435,-50.6121369387,35615,61,26657,57,32013,54,25809,59,33144,46,29403,55
29217,35.8916695809,-48.8288084922,29824,151,29448,137,26543,120,29461,143,25722,169,28891,130
29221,41.9043777502,-59.9855728292,25796,74,32965,74,26348,67,35155,55,24245,78,34552,73
29232,25.6058211258,-68.1500123228,33186,80,30895,109,30610,82,29813,74,24441,89,24638,99
29243,45.8017922963,-40.9178806447,32899,83,33514,116,35727,67,28840,116,N/A,N/A,N/A,N/A
29256,20.6512819425,-61.2995060051,29379,87,24966,106,30247,78,30249,77,29519,88,26008,87
29259,32.7445832882,-75.2740810199,26293,54,29861,48,30416,43,25589,66,29078,39,24604,59
29269,20.1683133678,-65.1578743976,32992,49,28929,71,29669,76,26023,78,28721,67,30866,77
29271,24.2774980052,-65.5756647458,25927,103,31243,89,30610,93,31731,61,26012,73,24638,101
29285,33.1770888097,-44.8897671849,29665,146,31052,128,29651,164,29461,146,24407,166,25722,175
29288,24.3018034455,-60.0426254374,31588,135,24966,124,30505,120,30955,128,25905,141,26488,125
29310,39.5673691349,-66.3934586094,24417,64,25497,59,27851,61,27692,66,31021,49,N/A,N/A
29321,22.3573766121,-64.7198579099,29858,67,29894,78,25927,92,30866,73,31731,64,24729,80
29379,20.8563176843,-59.7575411632,29519,94,30369,94,24966,97,29256,87,30505,125,26063,111
29386,51.9160780645,-43.4525976304,34240,104,27658,89,25930,115,34702,103,31695,97,31123,94
29403,48.9042007925,-49.3882212916,25676,55,32013,48,32142,58,29143,55,33144,51,35646,39
29429,34.4900861964,-75.2438803082,40034,56,29861,62,35982,54,31028,64,25589,62,24857,66
29431,42.4265593853,-56.8658520803,32965,68,28486,63,25514,71,33457,70,29842,68,31126,61
29442,41.438652693,-67.2113781753,26335,52,30021,59,35471,63,30261,55,25497,65,42458,61
29448,37.8823565506,-50.2474843279,29217,137,34087,129,25481,100,26543,109,29881,111,28891,117
29456,20.9636115747,-67.6649216603,26156,60,25618,52,36595,53,29140,62,28947,59,29466,66
29461,33.6718613575,-47.7520222307,29824,152,29217,143,26618,165,29285,146,31052,136,25722,186
29464,47.2909436272,-44.3874867557,35360,109,32899,86,35364,76,25480,104,32458,90,32408,87
29466,21.6443120502,-66.7239884399,29858,66,26156,64,29456,66,28947,53,24729,65,30780,51
29482,37.8279153773,-63.8758906777,24417,104,32497,72,31474,101,25747,106,27191,84,26237,79
29512,30.5761345211,-69.2566695367,25887,137,35045,105,33994,90,29744,127,34226,99,35069,119
29519,19.4215369819,-60.4313478319,29379,94,29256,88,26063,108,26008,84,N/A,N/A,N/A,N/A
29558,19.171119033,-63.1687419051,29669,68,26023,66,30249,76,26008,71,N/A,N/A,N/A,N/A
29651,34.5130414339,-42.001946474,29665,137,29285,164,25722,188,28764,174,N/A,N/A,N/A,N/A
29665,32.2248948535,-42.2142303993,24407,146,26304,187,29651,137,29285,146,N/A,N/A,N/A,N/A
29669,20.1559299719,-63.796043222,26023,70,30249,66,30866,68,29269,76,29558,68,26329,64
29744,30.853122492,-66.8147408268,25887,149,34147,142,35045,124,29512,127,25038,127,36563,89
29777,19.8865968606,-52.1224548815,27468,158,25808,130,30419,175,23987,200,N/A,N/A,N/A,N/A
29797,26.1316024693,-50.214817368,31235,149,23987,193,26036,178,32837,198,26510,187,N/A,N/A
29813,24.5107378878,-68.7736915117,26950,83,30250,73,29232,74,30610,82,24441,77,26458,62
